Site code,Site name,Island,Habitat (general),Year,Month,Sampling method,Sample number,Sample code,MF,Species,Family,Order (new),Class,N/E/I,Trophic,Adults
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S10,PTS-ETHY-S10,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S10,PTS-ETHY-S10,20,Palliduphantes schmitzi (Kulczynski),Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S12,PTS-ETHY-S12,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S12,PTS-ETHY-S12,421,Walckenaeria grandis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S16,PTS-ETHY-S16,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S18,PTS-ETHY-S18,3,Xysticus cor Canestrini,Thomisidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S18,PTS-ETHY-S18,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S26,PTS-ETHY-S26,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S28,PTS-ETHY-S28,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S30,PTS-ETHY-S30,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S01,PTS-TURQ-S01,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S01,PTS-TURQ-S01,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,6
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S01,PTS-TURQ-S01,19,Argyresthia atlanticella Rebel,Yponomeutidae,Lepidoptera,Insecta,E ,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S01,PTS-TURQ-S01,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S03,PTS-TURQ-S03,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,4
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S03,PTS-TURQ-S03,20,Palliduphantes schmitzi (Kulczynski),Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S05,PTS-TURQ-S05,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S05,PTS-TURQ-S05,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,4
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S05,PTS-TURQ-S05,653,Oecobius navus Blackwall,Oecobiidae,Araneae,Arachnida,I,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S07,PTS-TURQ-S07,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,2
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S09,PTS-TURQ-S09,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,2
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S11,PTS-TURQ-S11,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S11,PTS-TURQ-S11,10,Mythimna unipuncta (Haworth),Noctuidae,Lepidoptera,Insecta,N,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S11,PTS-TURQ-S11,39,Pisaura acoreensis Wunderlich,Pisauridae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S13,PTS-TURQ-S13,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S15,PTS-TURQ-S15,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,3
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S15,PTS-TURQ-S15,20,Palliduphantes schmitzi (Kulczynski),Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S15,PTS-TURQ-S15,50,Canariphantes acoreensis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S17,PTS-TURQ-S17,3,Xysticus cor Canestrini,Thomisidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S17,PTS-TURQ-S17,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,3
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S19,PTS-TURQ-S19,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S21,PTS-TURQ-S21,3,Xysticus cor Canestrini,Thomisidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S25,PTS-TURQ-S25,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S27,PTS-TURQ-S27,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S27,PTS-TURQ-S27,7,Cixius azoterceirae Remane & Asche,Cixiidae,Hemiptera,Insecta,E ,H,1
TER-NFSB-TY06,Lagoinha,TER,Native vegetation,2003,June,Pitfall solution,S29,PTS-TURQ-S29,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S14,PTS-ETHY-S14,8,Aphrodes hamiltoni Quartau & Borges,Cicadellidae,Hemiptera,Insecta,E ,H,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S14,PTS-ETHY-S14,421,Walckenaeria grandis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S16,PTS-ETHY-S16,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,3
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S18,PTS-ETHY-S18,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,3
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S20,PTS-ETHY-S20,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S20,PTS-ETHY-S20,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S22,PTS-ETHY-S22,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S22,PTS-ETHY-S22,8,Aphrodes hamiltoni Quartau & Borges,Cicadellidae,Hemiptera,Insecta,E ,H,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S22,PTS-ETHY-S22,22,Agyneta decora (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S22,PTS-ETHY-S22,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S26,PTS-ETHY-S26,7,Cixius azoterceirae Remane & Asche,Cixiidae,Hemiptera,Insecta,E ,H,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S26,PTS-ETHY-S26,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S28,PTS-ETHY-S28,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S28,PTS-ETHY-S28,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S28,PTS-ETHY-S28,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S30,PTS-ETHY-S30,7,Cixius azoterceirae Remane & Asche,Cixiidae,Hemiptera,Insecta,E ,H,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S30,PTS-ETHY-S30,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,4
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S01,PTS-TURQ-S01,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S03,PTS-TURQ-S03,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S05,PTS-TURQ-S05,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S05,PTS-TURQ-S05,116,Scoparia coecimaculalis Warren,Crambidae,Lepidoptera,Insecta,E ,H,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S07,PTS-TURQ-S07,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S09,PTS-TURQ-S09,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S15,PTS-TURQ-S15,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S15,PTS-TURQ-S15,421,Walckenaeria grandis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S17,PTS-TURQ-S17,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,3
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S19,PTS-TURQ-S19,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,4
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S21,PTS-TURQ-S21,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S21,PTS-TURQ-S21,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S23,PTS-TURQ-S23,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S23,PTS-TURQ-S23,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S23,PTS-TURQ-S23,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,2
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S25,PTS-TURQ-S25,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S27,PTS-TURQ-S27,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFSB-TY11,Caldeira A,TER,Native vegetation,2003,July,Pitfall solution,S29,PTS-TURQ-S29,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S02,PTS-ETHY-S02,19,Argyresthia atlanticella Rebel,Yponomeutidae,Lepidoptera,Insecta,E ,H,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S02,PTS-ETHY-S02,50,Canariphantes acoreensis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S04,PTS-ETHY-S04,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S04,PTS-ETHY-S04,37,Polydesmus coriaceus Porat,Polydesmidae,Polydesmida,Diplopoda,I,S,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S06,PTS-ETHY-S06,6,Leiobunum blackwalli Meade,Phalangiidae,Opiliones,Arachnida,N,P,2
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S08,PTS-ETHY-S08,282,Cylindroiulus propinquus (Porat),Julidae,Julida,Diplopoda,I,S,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S08,PTS-ETHY-S08,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S12,PTS-ETHY-S12,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S14,PTS-ETHY-S14,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S14,PTS-ETHY-S14,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S16,PTS-ETHY-S16,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S16,PTS-ETHY-S16,7,Cixius azoterceirae Remane & Asche,Cixiidae,Hemiptera,Insecta,E ,H,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S16,PTS-ETHY-S16,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,2
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S16,PTS-ETHY-S16,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,2
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S18,PTS-ETHY-S18,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S18,PTS-ETHY-S18,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S20,PTS-ETHY-S20,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S20,PTS-ETHY-S20,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,2
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S20,PTS-ETHY-S20,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S22,PTS-ETHY-S22,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S22,PTS-ETHY-S22,37,Polydesmus coriaceus Porat,Polydesmidae,Polydesmida,Diplopoda,I,S,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S24,PTS-ETHY-S24,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,2
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S24,PTS-ETHY-S24,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S24,PTS-ETHY-S24,50,Canariphantes acoreensis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S24,PTS-ETHY-S24,282,Cylindroiulus propinquus (Porat),Julidae,Julida,Diplopoda,I,S,2
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S26,PTS-ETHY-S26,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S26,PTS-ETHY-S26,282,Cylindroiulus propinquus (Porat),Julidae,Julida,Diplopoda,I,S,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S28,PTS-ETHY-S28,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S28,PTS-ETHY-S28,7,Cixius azoterceirae Remane & Asche,Cixiidae,Hemiptera,Insecta,E ,H,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S28,PTS-ETHY-S28,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S30,PTS-ETHY-S30,7,Cixius azoterceirae Remane & Asche,Cixiidae,Hemiptera,Insecta,E ,H,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S30,PTS-ETHY-S30,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S30,PTS-ETHY-S30,282,Cylindroiulus propinquus (Porat),Julidae,Julida,Diplopoda,I,S,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S01,PTS-TURQ-S01,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S01,PTS-TURQ-S01,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,7
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S01,PTS-TURQ-S01,282,Cylindroiulus propinquus (Porat),Julidae,Julida,Diplopoda,I,S,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S01,PTS-TURQ-S01,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S05,PTS-TURQ-S05,20,Palliduphantes schmitzi (Kulczynski),Linyphiidae,Araneae,Arachnida,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S05,PTS-TURQ-S05,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S05,PTS-TURQ-S05,50,Canariphantes acoreensis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S05,PTS-TURQ-S05,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S07,PTS-TURQ-S07,5,Rugathodes  acoreensis Wunderlich,Theridiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S07,PTS-TURQ-S07,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,4
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S07,PTS-TURQ-S07,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,3
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S09,PTS-TURQ-S09,244,Alestrus dolosus (Crotch),Elateridae,Coleoptera,Insecta,E ,H,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S11,PTS-TURQ-S11,8,Aphrodes hamiltoni Quartau & Borges,Cicadellidae,Hemiptera,Insecta,E ,H,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S11,PTS-TURQ-S11,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,6
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S11,PTS-TURQ-S11,346,Cedrorum azoricus azoricus  Borges & Serrano,Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S13,PTS-TURQ-S13,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S13,PTS-TURQ-S13,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,9
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S15,PTS-TURQ-S15,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S15,PTS-TURQ-S15,222,"Trechus terrabravensis Borges, Serrano & Amorim",Carabidae,Coleoptera,Insecta,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S17,PTS-TURQ-S17,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S17,PTS-TURQ-S17,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S19,PTS-TURQ-S19,4,Porrhomma borgesi Wunderlich,Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S19,PTS-TURQ-S19,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S19,PTS-TURQ-S19,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,3
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S19,PTS-TURQ-S19,50,Canariphantes acoreensis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S19,PTS-TURQ-S19,82,Proteinus atomarius Erichson,Staphylinidae,Coleoptera,Insecta,N,P,1
TER-NFTB-T173,Terra Brava entre A e B,TER,Native vegetation,2008,July,Pitfall solution,S19,PTS-TURQ-S19,282,Cylindroiulus propinquus (Porat),Julidae,Julida,Diplopoda,I,S,2
